sample,factor,value,group
F189,Factor2,-0.857097679184762,single_group
F019,Factor2,0.00758629108219018,single_group
F190,Factor2,-0.0178543572603796,single_group
F191,Factor2,0.546531092291908,single_group
F192,Factor2,-2.22651870290446,single_group
F193,Factor2,-0.00946297573403462,single_group
F194,Factor2,-0.479271866732203,single_group
F195,Factor2,0.936814560082846,single_group
F197,Factor2,1.65097301331675,single_group
F198,Factor2,-2.4769895565323,single_group
F199,Factor2,0.0131648477282636,single_group
F002,Factor2,-0.320754874303422,single_group
F020,Factor2,-0.367635285088466,single_group
F200,Factor2,-0.225851062789271,single_group
F201,Factor2,0.52505312477462,single_group
F203,Factor2,0.44705769950778,single_group
F204,Factor2,-0.277861969696736,single_group
F206,Factor2,0.00746564644093969,single_group
F207,Factor2,-1.51294155092924,single_group
F208,Factor2,-1.80249001008181,single_group
F209,Factor2,-0.00511413950553902,single_group
F021,Factor2,0.0155120117723403,single_group
F210,Factor2,0.0142181387978132,single_group
F022,Factor2,-1.10826214498476,single_group
F023,Factor2,0.578524764369513,single_group
F024,Factor2,0.449592994195829,single_group
F025,Factor2,1.20635853588993,single_group
F026,Factor2,2.87919910682386,single_group
F027,Factor2,1.03602785469224,single_group
F028,Factor2,1.28203992273465,single_group
F029,Factor2,-1.47702805742081,single_group
F003,Factor2,0.714516235739757,single_group
F030,Factor2,-0.0140621587169499,single_group
F031,Factor2,-1.77427163681344,single_group
F032,Factor2,-0.564717712632053,single_group
F033,Factor2,4.55371541819959,single_group
F034,Factor2,-1.68366700080191,single_group
F035,Factor2,-0.498767164480257,single_group
F036,Factor2,-0.175493297628282,single_group
F037,Factor2,0.841837614341907,single_group
F038,Factor2,-0.257085315238361,single_group
F039,Factor2,0.981740720483593,single_group
F004,Factor2,3.04716513905484,single_group
F040,Factor2,-1.18201653471659,single_group
F042,Factor2,1.05508088671562,single_group
F421,Factor2,-0.00554572777894729,single_group
F422,Factor2,-2.66057992478772,single_group
F424,Factor2,-2.0258719737604,single_group
F426,Factor2,-3.41783525190717,single_group
F427,Factor2,-0.00327236476442336,single_group
F428,Factor2,0.0155120117723403,single_group
F043,Factor2,-0.321676968580581,single_group
F430,Factor2,0.0128101825382909,single_group
F431,Factor2,0.0155120117723403,single_group
F432,Factor2,0.0128101825382909,single_group
F433,Factor2,0.587707421590824,single_group
F436,Factor2,-0.013778324701347,single_group
F437,Factor2,0.0155120117723403,single_group
F438,Factor2,-0.419519640041434,single_group
F439,Factor2,-0.021149359877602,single_group
F440,Factor2,-0.898338930167348,single_group
F441,Factor2,-2.83189517782954,single_group
F442,Factor2,-0.0325540152392103,single_group
F443,Factor2,-1.23782849019808,single_group
F444,Factor2,0.00663096192566453,single_group
F446,Factor2,-1.44519947827734,single_group
F447,Factor2,-0.110680177432599,single_group
F448,Factor2,2.00487189663126,single_group
F449,Factor2,0.0155120117723403,single_group
F045,Factor2,-0.810536845940264,single_group
F451,Factor2,0.00142711317041671,single_group
F452,Factor2,0.00181791441724862,single_group
F454,Factor2,0.010115352248427,single_group
F455,Factor2,-0.00519020133422524,single_group
F457,Factor2,-0.0184738005417176,single_group
F459,Factor2,0.423507058587532,single_group
F046,Factor2,0.0156122567509173,single_group
F460,Factor2,0.00649032539591729,single_group
F461,Factor2,-0.423824709981419,single_group
F462,Factor2,-0.00564160001604707,single_group
F463,Factor2,-0.00821284770012872,single_group
F047,Factor2,0.859709636927807,single_group
F048,Factor2,-0.0928510763261914,single_group
F049,Factor2,1.339770696865,single_group
F005,Factor2,1.79547737540852,single_group
F050,Factor2,-1.65413259859716,single_group
F051,Factor2,0.192961151353033,single_group
F052,Factor2,-0.00890293502207343,single_group
F053,Factor2,-1.08424364285867,single_group
F054,Factor2,0.557368669129636,single_group
F055,Factor2,1.714825704294,single_group
F056,Factor2,2.3047880617883,single_group
F057,Factor2,-0.265169783208069,single_group
F058,Factor2,0.0155120117723403,single_group
F059,Factor2,0.663854617288955,single_group
F006,Factor2,1.50890155730705,single_group
F060,Factor2,0.353556392544775,single_group
F061,Factor2,0.00934445212242545,single_group
F062,Factor2,0.572072900942655,single_group
F063,Factor2,-2.49164970769221,single_group
F065,Factor2,2.86873458191085,single_group
F066,Factor2,-0.592310941110211,single_group
F067,Factor2,0.00866856964260296,single_group
F068,Factor2,0.490898489310344,single_group
F069,Factor2,-0.620195402244252,single_group
F070,Factor2,-0.00236545489056792,single_group
F071,Factor2,-0.211090520316825,single_group
F072,Factor2,-0.00331445987306503,single_group
F073,Factor2,-0.221102161394881,single_group
F074,Factor2,0.297568065525846,single_group
F075,Factor2,0.0155120117723403,single_group
F076,Factor2,2.10676856028825,single_group
F077,Factor2,-1.32894331674639,single_group
F078,Factor2,0.660273109443364,single_group
F079,Factor2,1.19030849744978,single_group
F008,Factor2,0.696484779642072,single_group
F080,Factor2,0.464103134473163,single_group
F081,Factor2,0.33135793590638,single_group
F082,Factor2,3.42274192968679,single_group
F084,Factor2,1.50668127429735,single_group
F085,Factor2,-2.15276240938058,single_group
F086,Factor2,2.1723248507511,single_group
F087,Factor2,-0.146947512796103,single_group
F088,Factor2,0.00630922000772273,single_group
F089,Factor2,0.0111138285596694,single_group
F009,Factor2,0.0155120117723403,single_group
F090,Factor2,-0.237900639723332,single_group
F091,Factor2,0.399501936756766,single_group
F093,Factor2,0.339502278326142,single_group
F094,Factor2,-0.324289999627643,single_group
F096,Factor2,0.00897437151001801,single_group
F097,Factor2,0.222042597825575,single_group
F098,Factor2,0.622126576631949,single_group
F099,Factor2,0.468515300502385,single_group
F212,Factor2,0.290011799381327,single_group
F213,Factor2,0.232135555829692,single_group
F214,Factor2,2.89156591836011,single_group
