feature,factor,value,view
NC_059447.1+LOC106608185,Factor15,-1.19359432440367e-05,HostRNA
NC_059453.1+prelp,Factor15,-5.52755642306694e-05,HostRNA
NC_059469.1+LOC106589822,Factor15,9.93100923824078e-06,HostRNA
NC_059461.1+LOC106581002,Factor15,2.18337742720417e-05,HostRNA
NC_059466.1+LOC106586886,Factor15,-0.000109798114678904,HostRNA
NC_059459.1+LOC106576938,Factor15,-0.00018287668793069,HostRNA
NC_059469.1+asah2,Factor15,9.43902897678296e-05,HostRNA
NC_059450.1+dusp1,Factor15,0.000823908678192682,HostRNA
NC_059465.1+klf9,Factor15,0.000243009036617446,HostRNA
NC_059450.1+LOC106610841,Factor15,-2.14971902019582e-05,HostRNA
NC_059468.1+LOC100136435,Factor15,5.94013032983533e-05,HostRNA
NC_059448.1+LOC106608552,Factor15,0.000715361399507717,HostRNA
NC_059456.1+mamdc2a,Factor15,-2.64124503323129e-05,HostRNA
NC_059468.1+LOC106588939,Factor15,9.1118095042505e-05,HostRNA
NC_059448.1+LOC106608950,Factor15,0.00291816708623902,HostRNA
NC_059455.1+LOC106570128,Factor15,0.000126256989265128,HostRNA
NC_059450.1+LOC106612582,Factor15,-0.000557576516466493,HostRNA
NC_059444.1+LOC106593002,Factor15,0.00607624253124056,HostRNA
NC_059452.1+c6,Factor15,-1.51185979796712e-05,HostRNA
NC_059455.1+LOC106570152,Factor15,0.000754826296726651,HostRNA
NC_059456.1+LOC106572423,Factor15,-0.125589237334612,HostRNA
NC_059451.1+LOC100195293,Factor15,-0.000115354527392792,HostRNA
NC_059442.1+LOC106601584,Factor15,-0.000158438151135486,HostRNA
NC_059455.1+LOC106570356,Factor15,0.00102117091695707,HostRNA
NW_025550562.1+LOC100380615,Factor15,-0.000216779290651487,HostRNA
NC_059442.1+LOC106561820,Factor15,-0.000147019638719779,HostRNA
NC_059442.1+LOC106568681,Factor15,9.12807842343011e-05,HostRNA
NW_025549709.1+LOC123738715,Factor15,0.00145387146820682,HostRNA
NC_059454.1+LOC106566399,Factor15,5.82281914709065e-05,HostRNA
NC_059467.1+crld2,Factor15,-2.08744552051447e-05,HostRNA
NC_059458.1+LOC106576384,Factor15,1.02406150338377e-05,HostRNA
NC_059450.1+LOC106613249,Factor15,-0.000636508087422217,HostRNA
NC_059442.1+LOC106612488,Factor15,2.61870017246597e-05,HostRNA
NC_059456.1+LOC106571431,Factor15,-0.000658075363993779,HostRNA
NC_059450.1+LOC106612711,Factor15,-0.000138220008930894,HostRNA
NC_059450.1+LOC100380299,Factor15,7.94744070464247e-05,HostRNA
NC_059452.1+epdl2,Factor15,5.56853066162616e-05,HostRNA
NC_059457.1+LOC106593628,Factor15,2.8406795701078e-05,HostRNA
NC_059450.1+LOC106611589,Factor15,0.00385610054639504,HostRNA
NC_059456.1+LOC106572526,Factor15,0.000101917584051669,HostRNA
NC_059453.1+LOC123725541,Factor15,0.000256439792344589,HostRNA
NC_059469.1+LOC106589894,Factor15,0.000118321319171708,HostRNA
NW_025548489.1+LOC123733099,Factor15,-0.0228349884957952,HostRNA
NC_059469.1+LOC106589839,Factor15,0.000243514918364485,HostRNA
NC_059468.1+LOC106589109,Factor15,-3.77653868830782e-05,HostRNA
NC_059469.1+LOC106589386,Factor15,-4.30442620372914e-05,HostRNA
NC_059461.1+LOC106581480,Factor15,-0.000125283080921018,HostRNA
NC_059442.1+LOC106568813,Factor15,-3.26585783958388e-05,HostRNA
NC_059460.1+pi15a,Factor15,-0.000608767608665009,HostRNA
NC_059445.1+LOC100194720,Factor15,-1.89563515927224e-05,HostRNA
NC_059461.1+isg15,Factor15,0.00281668425096015,HostRNA
NC_059458.1+LOC106576427,Factor15,-6.52103877248839e-05,HostRNA
NC_059444.1+LOC106599076,Factor15,0.00628936027354752,HostRNA
NC_001960.1+rna133451,Factor15,8.53465737187044e-05,HostRNA
NC_059468.1+LOC106588725,Factor15,-8.9001427494671e-05,HostRNA
NC_059459.1+scdb,Factor15,-0.000165491216617092,HostRNA
NC_059446.1+LOC123743131,Factor15,0.000908667199527114,HostRNA
NC_059470.1+LOC123731535,Factor15,4.50283741932387e-05,HostRNA
NC_059442.1+actn1,Factor15,2.05947976097061e-05,HostRNA
NC_059444.1+LOC123741740,Factor15,4.32595229481889e-05,HostRNA
NC_059445.1+LOC106602685,Factor15,-6.90187757878433e-05,HostRNA
NC_059447.1+aqp8,Factor15,-8.39794744828611e-05,HostRNA
NC_059460.1+LOC106578631,Factor15,0.00315743586972333,HostRNA
NC_059444.1+LOC106601559,Factor15,-0.000670921445532355,HostRNA
NC_059460.1+LOC106579337,Factor15,-2.63673713295339e-05,HostRNA
NC_059454.1+LOC106568508,Factor15,-7.53927284101705e-05,HostRNA
NC_059443.1+LOC106590330,Factor15,0.00191839508845695,HostRNA
NC_059460.1+cubn,Factor15,2.6919232347473e-05,HostRNA
NC_059453.1+LOC101448032,Factor15,1.75001351360165e-05,HostRNA
NC_059455.1+LOC106592181,Factor15,0.0006700852581554,HostRNA
NC_059453.1+nbl1,Factor15,-0.000177494483821301,HostRNA
NC_059466.1+LOC106586419,Factor15,-1.36382834072937e-07,HostRNA
NC_059455.1+LOC106570315,Factor15,7.05575602118538e-05,HostRNA
NC_059468.1+LOC106588303,Factor15,0.000284872369589004,HostRNA
NC_059455.1+LOC106568918,Factor15,0.00025139127112305,HostRNA
NC_059463.1+LOC106582712,Factor15,0.139947076565779,HostRNA
NC_059442.1+LOC106608814,Factor15,-6.98472282002065e-05,HostRNA
NC_059447.1+col1a1a,Factor15,1.74692422127119e-06,HostRNA
NC_059468.1+LOC106588402,Factor15,0.00149283376230481,HostRNA
NC_059457.1+LOC106573483,Factor15,-1.9965932416621e-06,HostRNA
NC_059463.1+helz2a,Factor15,-5.62012638304723e-05,HostRNA
NC_059447.1+ctsbb,Factor15,-1.38543613764073e-06,HostRNA
NC_059451.1+LOC106613965,Factor15,8.10017965230181e-07,HostRNA
NC_059459.1+LOC106577553,Factor15,-2.58427356107724e-05,HostRNA
NC_059442.1+LOC106560797,Factor15,0.000176766596083497,HostRNA
NC_059443.1+apoeb,Factor15,9.42808709840063e-05,HostRNA
NC_059453.1+LOC106566147,Factor15,0.000219784080462486,HostRNA
NC_059443.1+LOC106588089,Factor15,-2.05260437232954e-05,HostRNA
NC_059442.1+tnca,Factor15,-0.000348958439100766,HostRNA
NC_059469.1+si:ch73-288o11.4,Factor15,0.0207322246423305,HostRNA
NC_059450.1+si:dkeyp-118h9.7,Factor15,6.14092845952353e-05,HostRNA
NC_059452.1+LOC106562955,Factor15,7.74283504918106e-05,HostRNA
NC_059458.1+LOC123728180,Factor15,6.25629865031904e-05,HostRNA
NC_059457.1+LOC123727924,Factor15,-0.00061285522311953,HostRNA
NC_059445.1+LOC106603012,Factor15,0.000101152931833303,HostRNA
NC_059448.1+LOC106576454,Factor15,-7.9148052646672e-06,HostRNA
NC_059468.1+LOC106588632,Factor15,3.8327300471545e-05,HostRNA
NC_059452.1+LOC106562962,Factor15,-0.00339062000341565,HostRNA
NC_059454.1+LOC106567965,Factor15,-0.000152080451754925,HostRNA
NC_059451.1+elavl4,Factor15,-4.92452738154523e-05,HostRNA
NC_059447.1+LOC106606396,Factor15,0.000582620066227636,HostRNA
NC_059442.1+lyz,Factor15,7.71073422040565e-05,HostRNA
NC_059444.1+LOC101448011,Factor15,0.753977902725882,HostRNA
NC_059457.1+alpi.2,Factor15,-8.32838837791076e-05,HostRNA
NC_059451.1+LOC106560296,Factor15,8.27745277274167e-05,HostRNA
NC_059442.1+slc5a1,Factor15,-1.02536944341884e-05,HostRNA
NC_059451.1+meltf,Factor15,-4.91668677219073e-05,HostRNA
NC_059450.1+LOC106612870,Factor15,9.73278749578667e-05,HostRNA
NC_059455.1+LOC106570558,Factor15,1.84177753775694e-05,HostRNA
NC_059459.1+sb:cb1058,Factor15,-3.15989871865185e-05,HostRNA
NC_059445.1+LOC123742455,Factor15,-9.98029938673752e-05,HostRNA
NC_059452.1+LOC106563358,Factor15,-0.000215043548863666,HostRNA
NC_059455.1+LOC106569843,Factor15,0.00171803121771882,HostRNA
NC_059449.1+LOC106610225,Factor15,-0.00113363684378702,HostRNA
NC_059457.1+LOC106573930,Factor15,0.00149822816698295,HostRNA
NC_059454.1+LOC106567727,Factor15,0.000558153512123268,HostRNA
NC_059460.1+LOC106578378,Factor15,0.00139827351587357,HostRNA
NC_059451.1+faxdc2,Factor15,-2.75190860825249e-05,HostRNA
NC_059444.1+LOC106601904,Factor15,0.000324003517199324,HostRNA
NC_059459.1+LOC106577766,Factor15,-0.00309021861157994,HostRNA
NC_059468.1+LOC106588634,Factor15,0.000534743292616346,HostRNA
NC_059454.1+si:ch211-117c9.2,Factor15,-1.18953609311227e-05,HostRNA
NC_059452.1+LOC106563533,Factor15,3.95767896290715e-05,HostRNA
NC_059463.1+LOC106582948,Factor15,-4.62617112842326e-05,HostRNA
NC_059450.1+fbln4,Factor15,2.29051512394242e-06,HostRNA
NC_059466.1+LOC106586667,Factor15,2.08072383642906e-06,HostRNA
NC_059445.1+LOC106603518,Factor15,0.000181748533292963,HostRNA
NC_059452.1+LOC106563597,Factor15,4.97813119829106e-05,HostRNA
NC_059454.1+LOC123726206,Factor15,4.55801756120359e-05,HostRNA
NC_059454.1+slmapb,Factor15,4.13739667527902e-05,HostRNA
NC_059447.1+LOC106606327,Factor15,-3.44372202713422e-06,HostRNA
NC_059445.1+LOC106602539,Factor15,-0.000414752982436568,HostRNA
NC_059447.1+LOC106607932,Factor15,2.27974587978485e-05,HostRNA
NC_059444.1+LOC100136453,Factor15,-2.03511396310464e-05,HostRNA
NC_059447.1+LOC106607151,Factor15,0.000185407406112903,HostRNA
NC_059455.1+LOC106569131,Factor15,-0.000902281526185357,HostRNA
NC_059451.1+LOC106613694,Factor15,-0.00248361659868958,HostRNA
NC_059443.1+LOC106579093,Factor15,-6.63114267223694e-05,HostRNA
NC_059447.1+ctgf,Factor15,0.00031437582279142,HostRNA
NC_059452.1+mpx,Factor15,0.000104612121106929,HostRNA
NC_059457.1+LOC106574663,Factor15,-0.000192939781627603,HostRNA
NC_059446.1+LOC106604170,Factor15,0.00162580728965778,HostRNA
NC_059447.1+LOC106607375,Factor15,0.770061594725459,HostRNA
NC_059467.1+LOC100195089,Factor15,4.7282048484591e-07,HostRNA
NC_059446.1+fhl1,Factor15,0.0102792479846646,HostRNA
NC_059459.1+LOC123723801,Factor15,0.000370761815590434,HostRNA
NC_059454.1+tns2a,Factor15,0.000191371003459576,HostRNA
NC_059458.1+LOC123728251,Factor15,4.76619723912404e-05,HostRNA
NC_059453.1+LOC106595200,Factor15,5.8261541491469e-05,HostRNA
NC_059455.1+mep1bb,Factor15,-0.00120947857227008,HostRNA
NC_059460.1+LOC106579696,Factor15,-3.74478485036787e-05,HostRNA
NC_059465.1+c7a,Factor15,-5.25987270310262e-06,HostRNA
NC_059443.1+LOC106586122,Factor15,-8.91076325092925e-05,HostRNA
NC_059457.1+LOC106574173,Factor15,4.46642281920506e-05,HostRNA
NC_059447.1+LOC106606413,Factor15,0.000120063702407975,HostRNA
NC_059444.1+LOC106592805,Factor15,0.000169928694227206,HostRNA
NC_059452.1+LOC106587327,Factor15,0.000122026040028059,HostRNA
NC_059451.1+tm4sf4,Factor15,-0.000315025558917642,HostRNA
NC_059452.1+LOC106563633,Factor15,-0.000199616249687627,HostRNA
NC_059446.1+LOC106605564,Factor15,3.21655728977707e-05,HostRNA
NC_059442.1+LOC106565855,Factor15,-7.99281249933182e-05,HostRNA
NC_059462.1+gpm6bb,Factor15,0.000168727104078808,HostRNA
NC_059445.1+LOC106610223,Factor15,-0.0371721995670166,HostRNA
NC_059470.1+LOC106590176,Factor15,-0.00028393050208506,HostRNA
NC_059444.1+LOC123723657,Factor15,0.624930158393532,HostRNA
NC_059443.1+LOC106582649,Factor15,1.28783890854652e-05,HostRNA
NC_059465.1+LOC106585608,Factor15,1.04855617122733e-05,HostRNA
NC_059453.1+LOC106590030,Factor15,0.000323268889231635,HostRNA
NC_059452.1+LOC106562790,Factor15,0.000138538342202023,HostRNA
NC_059448.1+LOC106608788,Factor15,0.0001766477491023,HostRNA
NC_059467.1+LOC106587816,Factor15,-9.94597733319443e-06,HostRNA
NC_059443.1+LOC123724000,Factor15,0.000696764248983105,HostRNA
NC_059456.1+LOC106571856,Factor15,0.000105834659797661,HostRNA
NC_059447.1+LOC106607795,Factor15,5.03603601506148e-06,HostRNA
NC_059463.1+LOC106583134,Factor15,0.000130457162195963,HostRNA
NC_059446.1+LOC106604192,Factor15,0.000250521199516187,HostRNA
NC_059447.1+LOC106606194,Factor15,-2.61828070771589e-05,HostRNA
NC_059445.1+LOC106603358,Factor15,-0.000177943102738098,HostRNA
NC_059457.1+LOC100195512,Factor15,-0.000231011251234199,HostRNA
NC_059442.1+1433b,Factor15,4.3072602934451e-05,HostRNA
NC_059443.1+LOC106575974,Factor15,0.000207068966420542,HostRNA
NC_059458.1+pgs2,Factor15,6.47646319276302e-07,HostRNA
NW_025548489.1+LOC123733101,Factor15,0.00310724678796091,HostRNA
NC_059467.1+LOC106587398,Factor15,9.35666012568103e-06,HostRNA
NC_059455.1+LOC100136455,Factor15,2.54384629149348e-05,HostRNA
NC_059458.1+LOC106575962,Factor15,0.000116701702875185,HostRNA
NC_059444.1+LOC106602034,Factor15,-5.39319077407775e-05,HostRNA
NW_025550366.1+LOC123739324,Factor15,0.000741657760471417,HostRNA
NC_059468.1+LOC106588374,Factor15,4.64432629399557e-05,HostRNA
NC_059447.1+myo6a,Factor15,5.44607709019424e-05,HostRNA
NC_059446.1+LOC106605423,Factor15,0.00109156610261438,HostRNA
NC_059468.1+LOC106588507,Factor15,6.88832468812391e-05,HostRNA
NC_059468.1+LOC106588383,Factor15,-0.000236541781551298,HostRNA
NC_059445.1+LOC106602285,Factor15,0.000103460333266991,HostRNA
NW_025550923.1+msrb3,Factor15,0.000199047235200697,HostRNA
NC_059447.1+pecam1a,Factor15,-7.60498298578803e-05,HostRNA
NC_059460.1+tgfi1,Factor15,-5.63243776135853e-05,HostRNA
NC_059445.1+LOC106603109,Factor15,-0.000327681074057907,HostRNA
NC_059459.1+t4s5,Factor15,0.000159272949698148,HostRNA
NC_059453.1+LOC106565905,Factor15,0.000164340913183933,HostRNA
NC_059444.1+LOC106600995,Factor15,-0.000155737566754913,HostRNA
NC_059449.1+LOC106602341,Factor15,-6.20073456651973e-05,HostRNA
NC_059463.1+LOC106582964,Factor15,0.0078542271679496,HostRNA
NC_059444.1+LOC106602055,Factor15,0.000128993562930249,HostRNA
NC_059445.1+LOC106602771,Factor15,-2.03742785354268e-05,HostRNA
NC_059463.1+LOC106582730,Factor15,-0.000122154453158576,HostRNA
NC_059452.1+LOC123725129,Factor15,-5.39919821008719e-05,HostRNA
NC_059469.1+wu:fj29h11,Factor15,0.000358997233806836,HostRNA
NC_059466.1+LOC106586824,Factor15,-5.72573936831461e-06,HostRNA
NC_059454.1+LOC106567513,Factor15,-3.10267695877492e-05,HostRNA
NC_059455.1+LOC106570545,Factor15,-0.00017289480350509,HostRNA
NC_059461.1+LOC106580712,Factor15,0.000222931475807589,HostRNA
NC_059457.1+LOC106574583,Factor15,0.0004377632397992,HostRNA
NC_059447.1+LOC106595268,Factor15,0.63968603379328,HostRNA
NC_059443.1+LOC106593341,Factor15,-0.000303389569374136,HostRNA
NC_059452.1+LOC106563474,Factor15,-4.04376241862281e-05,HostRNA
NC_059452.1+c1qb,Factor15,0.000317931731890502,HostRNA
NC_059455.1+LOC100136469,Factor15,5.39176760613984e-05,HostRNA
NC_059456.1+LOC106571111,Factor15,0.000181021275050306,HostRNA
NC_059453.1+LOC123725523,Factor15,-3.64567340480314e-05,HostRNA
NC_059462.1+LOC106582229,Factor15,7.58753948990062e-05,HostRNA
NC_059452.1+LOC106563118,Factor15,-9.63961904160858e-05,HostRNA
NC_059458.1+tnni1,Factor15,0.000130614488763804,HostRNA
NC_059453.1+slc26a11,Factor15,0.000382083586954831,HostRNA
NC_059450.1+LOC100196094,Factor15,-1.36612695391512e-05,HostRNA
NC_059447.1+pln,Factor15,0.000128806056235292,HostRNA
NC_059468.1+LOC106588520,Factor15,7.93349421648158e-05,HostRNA
NC_059452.1+mdka,Factor15,4.69493138339963e-06,HostRNA
NC_059466.1+LOC106586160,Factor15,1.7935933822384e-05,HostRNA
NC_059461.1+LOC106580030,Factor15,0.000131894904504068,HostRNA
NC_059444.1+LOC106600953,Factor15,7.40800808067063e-05,HostRNA
NC_059452.1+loxa,Factor15,-0.00164523214477385,HostRNA
NC_059449.1+LOC106610285,Factor15,-4.27861910560366e-05,HostRNA
NW_025547587.1+LOC106578186,Factor15,1.47139768840511e-05,HostRNA
NC_059455.1+LOC106597727,Factor15,0.000171986312581103,HostRNA
NC_059459.1+muc3a,Factor15,-0.000716657143930054,HostRNA
NC_059454.1+LOC100380652,Factor15,6.38088035952245e-05,HostRNA
NC_059453.1+mx2,Factor15,0.000188118839962349,HostRNA
NC_059447.1+LOC106607104,Factor15,2.72040426877865e-05,HostRNA
NC_059446.1+LOC106605689,Factor15,-0.000205739965405739,HostRNA
NC_059460.1+LOC106578557,Factor15,-7.88461598440355e-06,HostRNA
NC_059443.1+LOC106574762,Factor15,-0.00354644998642521,HostRNA
NC_059449.1+LOC123744209,Factor15,-9.97491046031625e-06,HostRNA
NC_059456.1+LOC106570829,Factor15,-0.000122070970591963,HostRNA
NC_059448.1+dnajc3b,Factor15,0.00133594867630012,HostRNA
NC_059446.1+cdhr2,Factor15,-1.33143703250996e-05,HostRNA
NC_059456.1+LOC106571081,Factor15,-9.80941750945254e-05,HostRNA
NC_059465.1+plcxd3,Factor15,6.85299729140937e-06,HostRNA
NC_059468.1+agr2,Factor15,3.12503204547719e-05,HostRNA
NC_059447.1+LOC106606429,Factor15,-5.73238271686652e-05,HostRNA
NC_059450.1+LOC106611119,Factor15,-8.25453316547072e-06,HostRNA
NW_025549562.1+LOC123738350,Factor15,0.000178340325151436,HostRNA
NC_059466.1+LOC106586439,Factor15,-0.000131838076804189,HostRNA
NC_059456.1+LOC106572760,Factor15,0.000199266979049807,HostRNA
NC_059445.1+LOC106602715,Factor15,-0.00489348289942377,HostRNA
NC_059444.1+LOC106599471,Factor15,5.04779793121391e-05,HostRNA
NC_059465.1+npc1l1,Factor15,-3.94851318658812e-05,HostRNA
NC_059450.1+rsrp1,Factor15,0.00211597983160724,HostRNA
NC_059467.1+LOC106587204,Factor15,0.000561314236692628,HostRNA
NC_059466.1+LOC106586429,Factor15,-0.000119100962235242,HostRNA
NC_059457.1+LOC106574371,Factor15,-2.67214897390021e-05,HostRNA
NC_059454.1+LOC100270810,Factor15,-1.09786045061178e-05,HostRNA
NC_059463.1+asic1b,Factor15,0.0001172379997319,HostRNA
NC_059455.1+LOC106561261,Factor15,0.000405063479980803,HostRNA
NC_059458.1+atp7b,Factor15,3.32513448573807e-05,HostRNA
NC_059459.1+LOC106596604,Factor15,-1.54243945010879e-05,HostRNA
NC_059453.1+LOC106565346,Factor15,-4.31949916265928e-06,HostRNA
NC_059450.1+LOC106612255,Factor15,0.000633713230406088,HostRNA
NC_059450.1+zgc:92242,Factor15,-0.000151980922605963,HostRNA
NC_059459.1+LOC106594765,Factor15,9.89036010058746e-05,HostRNA
NC_059465.1+thbs4a,Factor15,-8.10149952281587e-05,HostRNA
NW_025547269.1+tap2b,Factor15,2.73051596914543e-05,HostRNA
NC_059459.1+LOC123723834,Factor15,-1.87504070966406e-05,HostRNA
NC_059454.1+LOC106566649,Factor15,-8.85486790554542e-05,HostRNA
NC_059450.1+pacc1,Factor15,2.94343664408291e-06,HostRNA
NC_059468.1+LOC106588292,Factor15,-4.63838532992205e-06,HostRNA
FT_268,Factor1,-0.955974484259116,mbol
FT_860,Factor1,-1.31548393374274,mbol
FT_99,Factor1,-1.11462698007332,mbol
FT_270,Factor1,-1.09073690673691,mbol
FT_585,Factor1,-0.698371111226318,mbol
FT_203,Factor1,0.0523909909787492,mbol
FT_226,Factor1,-0.847621850373962,mbol
FT_419,Factor1,-0.794805348284862,mbol
FT_389,Factor1,-0.0566729023644484,mbol
FT_458,Factor1,-0.899384929681449,mbol
FT_403,Factor1,-0.141559106509712,mbol
FT_618,Factor1,-0.811018931795018,mbol
FT_616,Factor1,-0.982908334326383,mbol
FT_220,Factor1,-1.03126259857551,mbol
FT_950,Factor1,0.00717180587091704,mbol
FT_652,Factor1,-0.740133812500512,mbol
FT_285,Factor1,-1.04803964617679,mbol
FT_293,Factor1,-1.11019959211565,mbol
FT_465,Factor1,-0.288033556667061,mbol
FT_281,Factor1,-0.378058324282277,mbol
FT_404,Factor1,-0.84814730644156,mbol
FT_405,Factor1,-0.0801806796524527,mbol
FT_600,Factor1,-0.0655321866511743,mbol
FT_454,Factor1,-0.0396588800365041,mbol
FT_584,Factor1,-0.193421921900747,mbol
FT_452,Factor1,-0.87626582447506,mbol
FT_490,Factor1,-1.02283312207265,mbol
FT_269,Factor1,-0.884305079467845,mbol
FT_320,Factor1,-0.71240801944214,mbol
FT_275,Factor1,-0.983602894610654,mbol
FT_165,Factor1,-0.0544715796265431,mbol
FT_826,Factor1,-0.281114585585877,mbol
FT_406,Factor1,0.00226665046783291,mbol
FT_271,Factor1,-0.867547876493448,mbol
FT_116,Factor1,0.0280542162523028,mbol
FT_280,Factor1,-0.853011327440968,mbol
FT_284,Factor1,-0.889575683427474,mbol
FT_329,Factor1,-0.164684398686463,mbol
FT_218,Factor1,-0.988304351341357,mbol
FT_453,Factor1,-0.837885117243877,mbol
FT_283,Factor1,-0.71291814627151,mbol
FT_456,Factor1,-0.864468593407776,mbol
FT_267,Factor1,-0.907358749521644,mbol
FT_525,Factor1,-0.250042945354146,mbol
FT_322,Factor1,0.710644532406938,mbol
FT_69,Factor1,-0.0699895263750104,mbol
FT_332,Factor1,-0.822328672373323,mbol
FT_789,Factor1,-0.772466567006693,mbol
FT_766,Factor1,-0.384871122937594,mbol
FT_455,Factor1,-0.800632590616917,mbol
FT_553,Factor1,-0.559504798407235,mbol
FT_880,Factor1,-0.568558766080217,mbol
FT_274,Factor1,-0.201204992762209,mbol
FT_677,Factor1,-0.848860310878205,mbol
FT_124,Factor1,-0.0960275640579943,mbol
FT_13,Factor1,0.570191435537386,mbol
FT_673,Factor1,-0.26127317287365,mbol
FT_244,Factor1,-0.464620961699301,mbol
FT_138,Factor1,0.468337370829093,mbol
FT_523,Factor1,-0.854065750038418,mbol
FT_379,Factor1,-0.901569024855236,mbol
FT_350,Factor1,-0.85164885750634,mbol
FT_265,Factor1,-0.228689512475862,mbol
FT_954,Factor1,-0.0427334898679078,mbol
FT_249,Factor1,-0.798362631402105,mbol
FT_260,Factor1,-0.480802865341864,mbol
FT_727,Factor1,-0.691843987487123,mbol
FT_721,Factor1,0.216238330248588,mbol
FT_344,Factor1,0.164140777771211,mbol
FT_144,Factor1,-0.00710229002848739,mbol
FT_596,Factor1,0.6028203939715,mbol
FT_514,Factor1,0.00827963249226781,mbol
FT_161,Factor1,-0.267846101121847,mbol
FT_415,Factor1,0.786987667059642,mbol
FT_261,Factor1,-0.714390485236205,mbol
FT_484,Factor1,-0.660567425963991,mbol
FT_373,Factor1,0.744638734113159,mbol
FT_17,Factor1,0.274418825310362,mbol
FT_290,Factor1,0.107215634502503,mbol
FT_279,Factor1,-0.865835955359242,mbol
FT_571,Factor1,0.435387436495483,mbol
FT_891,Factor1,0.177589085426251,mbol
FT_387,Factor1,0.0345659251338898,mbol
FT_917,Factor1,-0.666900537664899,mbol
FT_720,Factor1,0.00640049170674075,mbol
FT_496,Factor1,0.135817190263446,mbol
FT_272,Factor1,0.27186781406855,mbol
FT_240,Factor1,-0.625088948258772,mbol
FT_241,Factor1,-0.212267103319056,mbol
FT_425,Factor1,0.177554813341001,mbol
FT_423,Factor1,0.664578033537894,mbol
FT_30,Factor1,0.657891661686604,mbol
FT_628,Factor1,0.187805796929765,mbol
FT_444,Factor1,-0.556194346149986,mbol
FT_335,Factor1,-0.0692492004546686,mbol
FT_574,Factor1,-0.444816540025859,mbol
FT_621,Factor1,-0.428912263256172,mbol
FT_40,Factor1,0.717851290613084,mbol
FT_498,Factor1,0.200268114933594,mbol
FT_534,Factor1,-0.400758854323825,mbol
FT_158,Factor1,0.0641422614573195,mbol
FT_385,Factor1,-0.0751227231781828,mbol
FT_590,Factor1,-0.442298840713737,mbol
FT_65,Factor1,0.28636266115257,mbol
FT_314,Factor1,-0.67094396283027,mbol
FT_288,Factor1,0.287607558950198,mbol
FT_384,Factor1,-0.0671114116603839,mbol
FT_282,Factor1,-0.712316501617738,mbol
FT_318,Factor1,-0.627041673982418,mbol
FT_316,Factor1,0.728755785943821,mbol
FT_42,Factor1,0.697327404642879,mbol
FT_297,Factor1,-0.67868397682962,mbol
FT_572,Factor1,0.206393034268475,mbol
FT_845,Factor1,0.0911353391483029,mbol
FT_842,Factor1,0.127267535904109,mbol
FT_289,Factor1,-0.378621473174711,mbol
FT_77,Factor1,-0.137042168505616,mbol
FT_440,Factor1,-0.287552476211265,mbol
FT_253,Factor1,0.698643305369601,mbol
FT_360,Factor1,-0.32806383827895,mbol
FT_45,Factor1,-0.00391423321731874,mbol
FT_833,Factor1,-0.113045266615018,mbol
FT_468,Factor1,-0.17932643252254,mbol
FT_327,Factor1,0.654839114174745,mbol
FT_374,Factor1,0.182621468542222,mbol
FT_856,Factor1,-0.110386193748169,mbol
FT_573,Factor1,0.434181540478207,mbol
FT_658,Factor1,-0.509897291466347,mbol
FT_548,Factor1,0.0697529262488273,mbol
FT_894,Factor1,-0.100940827690468,mbol
FT_446,Factor1,-0.432057462013022,mbol
FT_412,Factor1,-0.619250303233982,mbol
FT_225,Factor1,-0.722901880091084,mbol
FT_438,Factor1,-0.261355598509583,mbol
FT_672,Factor1,-0.476359540381789,mbol
FT_3,Factor1,-0.0676719689008168,mbol
FT_338,Factor1,-0.246783171343593,mbol
FT_565,Factor1,0.522303758249325,mbol
FT_27,Factor1,0.662829880657699,mbol
FT_647,Factor1,-0.504947490292732,mbol
FT_791,Factor1,0.0133190089695848,mbol
FT_951,Factor1,0.621284860570372,mbol
FT_418,Factor1,-0.464122456292575,mbol
FT_529,Factor1,-0.259305664831427,mbol
FT_375,Factor1,-0.212099920215776,mbol
FT_62,Factor1,0.633244356605571,mbol
FT_495,Factor1,0.243508337936647,mbol
FT_669,Factor1,-0.461709803176116,mbol
FT_701,Factor1,-0.411864625232734,mbol
FT_146,Factor1,-0.0979862296976123,mbol
FT_578,Factor1,-0.285702298435166,mbol
FT_535,Factor1,-0.519484369002063,mbol
FT_333,Factor1,0.08437758997924,mbol
FT_462,Factor1,-0.534223839767327,mbol
FT_670,Factor1,-0.459450032196785,mbol
FT_212,Factor1,0.64414925899927,mbol
FT_187,Factor1,-0.494790162235744,mbol
FT_922,Factor1,-0.573695567792366,mbol
FT_411,Factor1,-0.587486747097152,mbol
FT_414,Factor1,-0.503340361551797,mbol
FT_839,Factor1,-0.431031825615359,mbol
FT_827,Factor1,0.0842767838326139,mbol
FT_838,Factor1,-0.0304276870339746,mbol
FT_478,Factor1,-0.406393972689187,mbol
FT_819,Factor1,-0.165432816143343,mbol
FT_72,Factor1,0.584634899743141,mbol
FT_287,Factor1,-0.441775770690292,mbol
FT_662,Factor1,-0.394133733831122,mbol
FT_134,Factor1,0.0885142324831617,mbol
FT_115,Factor1,-0.155222966622773,mbol
FT_205,Factor1,-0.0235991969641334,mbol
FT_331,Factor1,0.104204047625152,mbol
FT_230,Factor1,-0.14299093762242,mbol
FT_76,Factor1,0.104462782837024,mbol
FT_506,Factor1,-0.276346283885149,mbol
FT_687,Factor1,-0.548368188344267,mbol
